category,email,item_id,item_name,item_type,Sum of line_amount_cad,Sum of quantity,Sum of time_spent_min,Sum of total_bill_amount,Year,Quarter,Month,Day,transaction_id,Sum of unit_price_cad
Alcoholic,michael.kim237@outlook.com,D005,House Wine 6oz,drink,9.99,1,40,202.12,2025,Qtr 1,January,9,T000932,9.99
Alcoholic,michael.kim237@outlook.com,D005,House Wine 6oz,drink,9.99,1,40,63.24,2025,Qtr 1,March,3,T001416,9.99
Alcoholic,michael.kim237@outlook.com,D005,House Wine 6oz,drink,9.99,1,108,27.99,2025,Qtr 1,March,23,T001630,9.99
Alcoholic,michael.kim237@outlook.com,D005,House Wine 6oz,drink,9.99,1,148,130.43,2025,Qtr 3,August,10,T003477,9.99
Alcoholic,michael.kim237@outlook.com,D005,House Wine 6oz,drink,9.99,1,123,78.94,2025,Qtr 4,October,24,T004441,9.99
Alcoholic,michael.kowalski75@outlook.com,D004,Draft Beer Pint,drink,8.49,1,98,39.96,2024,Qtr 4,December,15,T000634,8.49
Alcoholic,michael.kowalski75@outlook.com,D004,Draft Beer Pint,drink,8.49,1,104,36.48,2025,Qtr 2,June,22,T002763,8.49
Alcoholic,michael.kowalski75@outlook.com,D005,House Wine 6oz,drink,19.98,2,133,154.41,2025,Qtr 2,April,3,T001772,9.99
Alcoholic,michael.kowalski75@outlook.com,D005,House Wine 6oz,drink,9.99,1,118,170.42,2025,Qtr 2,April,9,T001840,9.99
Alcoholic,michael.lee149@outlook.com,D004,Draft Beer Pint,drink,8.49,1,76,128.71,2024,Qtr 4,December,16,T000639,8.49
Alcoholic,michael.lee149@outlook.com,D005,House Wine 6oz,drink,9.99,1,106,142.92,2025,Qtr 3,September,4,T003862,9.99
Alcoholic,michael.liu103@gmail.com,D004,Draft Beer Pint,drink,16.98,2,120,90.44,2025,Qtr 1,February,7,T001192,8.49
Alcoholic,michael.liu103@gmail.com,D004,Draft Beer Pint,drink,16.98,2,143,172.46,2025,Qtr 1,February,20,T001304,8.49
Alcoholic,michael.liu103@gmail.com,D004,Draft Beer Pint,drink,8.49,1,108,31.46,2025,Qtr 1,March,12,T001515,8.49
Alcoholic,michael.liu103@gmail.com,D004,Draft Beer Pint,drink,8.49,1,111,208.9,2025,Qtr 2,June,4,T002508,8.49
Alcoholic,michael.liu103@gmail.com,D004,Draft Beer Pint,drink,8.49,1,72,48.49,2025,Qtr 2,June,24,T002809,8.49
Alcoholic,michael.liu103@gmail.com,D004,Draft Beer Pint,drink,16.98,2,125,75.42,2025,Qtr 3,August,23,T003657,8.49
Alcoholic,michael.liu103@gmail.com,D005,House Wine 6oz,drink,19.98,2,108,31.46,2025,Qtr 1,March,12,T001515,9.99
Alcoholic,michael.liu103@gmail.com,D005,House Wine 6oz,drink,19.98,2,111,208.9,2025,Qtr 2,June,4,T002508,9.99
Alcoholic,michael.liu103@gmail.com,D005,House Wine 6oz,drink,9.99,1,99,119.48,2025,Qtr 2,June,15,T002667,9.99
Alcoholic,michael.martinez356@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,89,104.91,2025,Qtr 2,June,14,T002637,8.49
Alcoholic,michael.martinez356@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,114,74.24,2025,Qtr 3,August,20,T003616,8.49
Alcoholic,michael.martinez356@hotmail.com,D005,House Wine 6oz,drink,29.97,3,92,171.53,2025,Qtr 2,April,3,T001771,9.99
Alcoholic,michael.martinez356@hotmail.com,D005,House Wine 6oz,drink,19.98,2,178,209.82,2025,Qtr 2,June,14,T002637,19.98
Alcoholic,michael.rodriguez11@gmail.com,D004,Draft Beer Pint,drink,8.49,1,30,43.95,2025,Qtr 2,April,4,T001780,8.49
Alcoholic,michael.rodriguez11@gmail.com,D005,House Wine 6oz,drink,9.99,1,102,13.48,2024,Qtr 4,December,1,T000400,9.99
Alcoholic,michael.rodriguez11@gmail.com,D005,House Wine 6oz,drink,9.99,1,109,96.95,2025,Qtr 2,April,20,T001959,9.99
Alcoholic,michael.singh180@icloud.com,D004,Draft Beer Pint,drink,8.49,1,139,23.48,2025,Qtr 2,April,9,T001841,8.49
Alcoholic,michael.singh180@icloud.com,D004,Draft Beer Pint,drink,8.49,1,93,42.75,2025,Qtr 2,May,18,T002307,8.49
Alcoholic,michael.singh180@icloud.com,D004,Draft Beer Pint,drink,16.98,2,224,320.78,2025,Qtr 3,July,10,T003015,16.98
Alcoholic,michael.singh180@icloud.com,D005,House Wine 6oz,drink,19.98,2,90,54.94,2025,Qtr 2,June,9,T002579,9.99
Alcoholic,michael.taylor19@gmail.com,D005,House Wine 6oz,drink,9.99,1,78,166.33,2024,Qtr 4,November,28,T000340,9.99
Alcoholic,michael.tremblay219@gmail.com,D004,Draft Beer Pint,drink,8.49,1,48,114.2,2025,Qtr 2,May,26,T002396,8.49
Alcoholic,michael.tremblay219@gmail.com,D005,House Wine 6oz,drink,9.99,1,48,114.2,2025,Qtr 2,May,26,T002396,9.99
Alcoholic,mila.huang59@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,112,93.44,2025,Qtr 1,January,9,T000929,8.49
Alcoholic,mila.huang59@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,123,37.76,2025,Qtr 2,April,11,T001864,8.49
Alcoholic,mila.huang59@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,43,122.9,2025,Qtr 2,May,25,T002380,8.49
Alcoholic,mila.huang59@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,60,109.19,2025,Qtr 3,August,22,T003642,8.49
Alcoholic,mila.huang59@hotmail.com,D005,House Wine 6oz,drink,9.99,1,112,93.44,2025,Qtr 1,January,9,T000929,9.99
Alcoholic,mila.huang59@hotmail.com,D005,House Wine 6oz,drink,9.99,1,100,9.99,2025,Qtr 2,May,11,T002217,9.99
Alcoholic,mila.huang59@hotmail.com,D005,House Wine 6oz,drink,9.99,1,113,116.52,2025,Qtr 3,July,26,T003246,9.99
Alcoholic,mila.huang59@hotmail.com,D005,House Wine 6oz,drink,9.99,1,60,109.19,2025,Qtr 3,August,22,T003642,9.99
Alcoholic,mila.martinez56@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,73,180.67,2025,Qtr 1,January,23,T001055,8.49
Alcoholic,mila.martinez56@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,74,233.71,2025,Qtr 3,July,12,T003044,8.49
Alcoholic,mila.martinez56@hotmail.com,D005,House Wine 6oz,drink,9.99,1,75,28.98,2025,Qtr 2,May,24,T002366,9.99
Alcoholic,mila.martinez56@hotmail.com,D005,House Wine 6oz,drink,9.99,1,74,233.71,2025,Qtr 3,July,12,T003044,9.99
Alcoholic,mila.nguyen282@icloud.com,D004,Draft Beer Pint,drink,16.98,2,75,64.44,2024,Qtr 4,December,24,T000750,8.49
Alcoholic,mila.nguyen282@icloud.com,D004,Draft Beer Pint,drink,16.98,2,416,226.42,2025,Qtr 3,July,4,T002944,16.98
Alcoholic,mila.nguyen282@icloud.com,D004,Draft Beer Pint,drink,25.47,3,98,265.8,2025,Qtr 3,September,18,T004022,16.98
Alcoholic,mila.nguyen282@icloud.com,D005,House Wine 6oz,drink,9.99,1,140,33.46,2025,Qtr 2,May,10,T002208,9.99
Alcoholic,mila.nguyen282@icloud.com,D005,House Wine 6oz,drink,9.99,1,49,132.9,2025,Qtr 3,September,18,T004022,9.99
Alcoholic,mila.nowak397@gmail.com,D004,Draft Beer Pint,drink,16.98,2,162,115.04,2025,Qtr 1,February,1,T001122,8.49
Alcoholic,mila.nowak397@gmail.com,D005,House Wine 6oz,drink,9.99,1,96,43.96,2024,Qtr 4,November,29,T000361,9.99
Alcoholic,mila.nowak8@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,128,87.44,2025,Qtr 1,February,25,T001354,8.49
Alcoholic,mila.nowak8@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,130,167.95,2025,Qtr 1,March,21,T001616,8.49
Alcoholic,mila.nowak8@yahoo.com,D004,Draft Beer Pint,drink,16.98,2,155,30.47,2025,Qtr 3,August,14,T003533,8.49
Alcoholic,mila.nowak8@yahoo.com,D005,House Wine 6oz,drink,29.97,3,61,131.95,2025,Qtr 2,May,11,T002221,9.99
Alcoholic,mila.patel210@icloud.com,D004,Draft Beer Pint,drink,8.49,1,88,95.23,2024,Qtr 4,December,25,T000768,8.49
Alcoholic,mila.patel210@icloud.com,D004,Draft Beer Pint,drink,25.47,3,180,358.7,2025,Qtr 2,June,11,T002604,16.98
Alcoholic,mila.patel210@icloud.com,D004,Draft Beer Pint,drink,25.47,3,70,139.82,2025,Qtr 3,September,25,T004108,16.98
Alcoholic,mila.patel210@icloud.com,D005,House Wine 6oz,drink,9.99,1,88,95.23,2024,Qtr 4,December,25,T000768,9.99
Alcoholic,mila.patel210@icloud.com,D005,House Wine 6oz,drink,9.99,1,111,120.92,2025,Qtr 2,May,8,T002185,9.99
Alcoholic,mila.patel210@icloud.com,D005,House Wine 6oz,drink,9.99,1,35,69.91,2025,Qtr 3,September,25,T004108,9.99
Alcoholic,mila.singh382@hotmail.com,D005,House Wine 6oz,drink,9.99,1,122,82.46,2025,Qtr 1,March,9,T001474,9.99
Alcoholic,mila.singh382@hotmail.com,D005,House Wine 6oz,drink,19.98,2,77,108.18,2025,Qtr 1,March,22,T001625,9.99
Alcoholic,mila.singh382@hotmail.com,D005,House Wine 6oz,drink,19.98,2,79,102.94,2025,Qtr 3,July,26,T003255,9.99
Alcoholic,mila.taylor12@outlook.com,D005,House Wine 6oz,drink,19.98,2,56,63.41,2025,Qtr 2,April,13,T001890,9.99
Alcoholic,mila.taylor12@outlook.com,D005,House Wine 6oz,drink,9.99,1,135,96.94,2025,Qtr 4,October,7,T004266,9.99
Alcoholic,mila.wong346@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,82,66.45,2024,Qtr 4,November,30,T000370,8.49
Alcoholic,mila.wong346@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,88,31.48,2025,Qtr 3,July,20,T003154,8.49
Alcoholic,mila.wong346@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,63,163.38,2025,Qtr 3,August,30,T003790,8.49
Alcoholic,mila.wong346@hotmail.com,D004,Draft Beer Pint,drink,16.98,2,140,180.7,2025,Qtr 3,September,26,T004120,8.49
Alcoholic,mila.wong346@hotmail.com,D005,House Wine 6oz,drink,19.98,2,63,163.38,2025,Qtr 3,August,30,T003790,9.99
Alcoholic,mila.zhang95@outlook.com,D004,Draft Beer Pint,drink,8.49,1,95,111.91,2024,Qtr 4,December,24,T000756,8.49
Alcoholic,mila.zhang95@outlook.com,D004,Draft Beer Pint,drink,25.47,3,408,401.64,2025,Qtr 2,April,27,T002051,25.47
Alcoholic,mila.zhang95@outlook.com,D004,Draft Beer Pint,drink,16.98,2,110,180.45,2025,Qtr 3,August,10,T003468,8.49
Alcoholic,mila.zhang95@outlook.com,D005,House Wine 6oz,drink,19.98,2,76,77.94,2024,Qtr 4,November,24,T000310,9.99
Alcoholic,mila.zhang95@outlook.com,D005,House Wine 6oz,drink,19.98,2,190,223.82,2024,Qtr 4,December,24,T000756,19.98
Alcoholic,mila.zhang95@outlook.com,D005,House Wine 6oz,drink,9.99,1,136,133.88,2025,Qtr 2,April,27,T002051,9.99
Alcoholic,mila.zhang95@outlook.com,D005,House Wine 6oz,drink,9.99,1,136,262.4,2025,Qtr 2,June,20,T002734,9.99
Alcoholic,noah.chen294@gmail.com,D004,Draft Beer Pint,drink,16.98,2,96,93.91,2025,Qtr 1,February,2,T001141,8.49
Alcoholic,noah.chen294@gmail.com,D004,Draft Beer Pint,drink,8.49,1,108,147.99,2025,Qtr 3,July,12,T003042,8.49
Alcoholic,noah.chen294@gmail.com,D005,House Wine 6oz,drink,9.99,1,157,75.46,2024,Qtr 4,November,11,T000178,9.99
Alcoholic,noah.chen294@gmail.com,D005,House Wine 6oz,drink,9.99,1,83,80.45,2025,Qtr 1,February,22,T001316,9.99
Alcoholic,noah.lau217@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,121,79.46,2024,Qtr 4,December,25,T000757,8.49
Alcoholic,noah.lau217@hotmail.com,D004,Draft Beer Pint,drink,8.49,1,68,129.4,2025,Qtr 2,April,25,T002013,8.49
Alcoholic,noah.lau217@hotmail.com,D005,House Wine 6oz,drink,9.99,1,126,104.45,2024,Qtr 4,December,24,T000749,9.99
Alcoholic,noah.lau217@hotmail.com,D005,House Wine 6oz,drink,9.99,1,121,79.46,2024,Qtr 4,December,25,T000757,9.99
Alcoholic,noah.lau217@hotmail.com,D005,House Wine 6oz,drink,39.96,4,136,258.8,2025,Qtr 2,April,25,T002013,19.98
Alcoholic,noah.lau217@hotmail.com,D005,House Wine 6oz,drink,19.98,2,137,222.42,2025,Qtr 2,May,23,T002356,9.99
Alcoholic,noah.li242@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,108,188.4,2024,Qtr 4,November,19,T000255,8.49
Alcoholic,noah.li242@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,111,116.51,2024,Qtr 4,December,30,T000848,8.49
Alcoholic,noah.li242@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,134,80.95,2025,Qtr 1,March,5,T001431,8.49
Alcoholic,noah.li242@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,38,150.92,2025,Qtr 2,April,5,T001788,8.49
Alcoholic,noah.li242@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,130,79.97,2025,Qtr 2,April,15,T001911,8.49
Alcoholic,noah.li242@yahoo.com,D004,Draft Beer Pint,drink,25.47,3,382,209.88,2025,Qtr 3,August,25,T003709,16.98
Alcoholic,noah.li242@yahoo.com,D005,House Wine 6oz,drink,9.99,1,108,188.4,2024,Qtr 4,November,19,T000255,9.99
Alcoholic,noah.li242@yahoo.com,D005,House Wine 6oz,drink,29.97,3,222,233.02,2024,Qtr 4,December,30,T000848,19.98
Alcoholic,noah.li458@outlook.com,D004,Draft Beer Pint,drink,16.98,2,165,104.42,2025,Qtr 1,January,23,T001054,8.49
Alcoholic,noah.li458@outlook.com,D004,Draft Beer Pint,drink,16.98,2,106,217.88,2025,Qtr 1,March,8,T001465,16.98
Alcoholic,noah.li458@outlook.com,D004,Draft Beer Pint,drink,25.47,3,216,270.72,2025,Qtr 3,July,29,T003300,16.98
Alcoholic,noah.li458@outlook.com,D004,Draft Beer Pint,drink,8.49,1,88,100.7,2025,Qtr 3,September,1,T003819,8.49
Alcoholic,noah.li458@outlook.com,D005,House Wine 6oz,drink,9.99,1,113,28.26,2024,Qtr 4,November,20,T000267,9.99
Alcoholic,noah.li458@outlook.com,D005,House Wine 6oz,drink,19.98,2,162,169.41,2024,Qtr 4,December,8,T000512,9.99
Alcoholic,noah.li458@outlook.com,D005,House Wine 6oz,drink,9.99,1,137,41.47,2025,Qtr 1,February,8,T001203,9.99
Alcoholic,noah.li458@outlook.com,D005,House Wine 6oz,drink,9.99,1,53,108.94,2025,Qtr 1,March,8,T001465,9.99
Alcoholic,noah.li458@outlook.com,D005,House Wine 6oz,drink,9.99,1,36,107.37,2025,Qtr 2,April,15,T001912,9.99
Alcoholic,noah.li458@outlook.com,D005,House Wine 6oz,drink,19.98,2,121,108.93,2025,Qtr 2,May,27,T002400,9.99
Alcoholic,noah.li458@outlook.com,D005,House Wine 6oz,drink,29.97,3,324,406.08,2025,Qtr 3,July,29,T003300,29.97
Alcoholic,noah.rodriguez480@yahoo.com,D004,Draft Beer Pint,drink,16.98,2,164,76.92,2025,Qtr 1,January,19,T001028,8.49
Alcoholic,noah.rodriguez480@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,120,115.9,2025,Qtr 3,July,13,T003060,8.49
Alcoholic,noah.rodriguez480@yahoo.com,D005,House Wine 6oz,drink,9.99,1,80,94.98,2024,Qtr 4,November,30,T000368,9.99
Alcoholic,noah.rodriguez480@yahoo.com,D005,House Wine 6oz,drink,19.98,2,120,115.9,2025,Qtr 3,July,13,T003060,9.99
Alcoholic,noah.wilson1@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,91,133.39,2024,Qtr 4,November,1,T000050,8.49
Alcoholic,noah.wilson1@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,110,128.91,2025,Qtr 1,February,4,T001159,8.49
Alcoholic,noah.wilson1@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,72,67.96,2025,Qtr 4,October,3,T004206,8.49
Alcoholic,noah.wilson1@yahoo.com,D005,House Wine 6oz,drink,19.98,2,182,266.78,2024,Qtr 4,November,1,T000050,19.98
Alcoholic,noah.wilson1@yahoo.com,D005,House Wine 6oz,drink,39.96,4,220,257.82,2025,Qtr 1,February,4,T001159,19.98
Alcoholic,noah.wilson1@yahoo.com,D005,House Wine 6oz,drink,9.99,1,100,58.99,2025,Qtr 2,April,29,T002071,9.99
Alcoholic,noah.wilson1@yahoo.com,D005,House Wine 6oz,drink,19.98,2,122,107.93,2025,Qtr 3,July,12,T003036,9.99
Alcoholic,nora.huang38@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,114,192.66,2025,Qtr 1,January,24,T001063,8.49
Alcoholic,nora.huang38@yahoo.com,D005,House Wine 6oz,drink,9.99,1,90,109.39,2025,Qtr 2,June,15,T002673,9.99
Alcoholic,nora.kowalski478@icloud.com,D004,Draft Beer Pint,drink,8.49,1,100,129.22,2024,Qtr 4,November,10,T000168,8.49
Alcoholic,nora.kowalski478@icloud.com,D004,Draft Beer Pint,drink,16.98,2,96,166.41,2025,Qtr 2,June,21,T002754,8.49
Alcoholic,nora.kowalski478@icloud.com,D005,House Wine 6oz,drink,9.99,1,92,153.92,2025,Qtr 1,February,5,T001169,9.99
Alcoholic,nora.li395@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,33,20.98,2025,Qtr 1,January,17,T000989,8.49
Alcoholic,nora.li395@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,132,174.38,2025,Qtr 1,March,23,T001631,8.49
Alcoholic,nora.li395@yahoo.com,D004,Draft Beer Pint,drink,25.47,3,304,234.46,2025,Qtr 3,September,9,T003940,16.98
Alcoholic,nora.li395@yahoo.com,D005,House Wine 6oz,drink,9.99,1,84,36.97,2024,Qtr 4,December,2,T000414,9.99
Alcoholic,nora.li395@yahoo.com,D005,House Wine 6oz,drink,9.99,1,84,54.46,2025,Qtr 1,February,27,T001372,9.99
Alcoholic,nora.li395@yahoo.com,D005,House Wine 6oz,drink,9.99,1,97,9.99,2025,Qtr 3,July,18,T003124,9.99
Alcoholic,nora.lopez296@icloud.com,D004,Draft Beer Pint,drink,8.49,1,72,47.94,2024,Qtr 4,November,8,T000124,8.49
Alcoholic,nora.lopez296@icloud.com,D004,Draft Beer Pint,drink,16.98,2,216,220.86,2025,Qtr 1,February,15,T001259,16.98
Alcoholic,nora.lopez296@icloud.com,D004,Draft Beer Pint,drink,8.49,1,128,77.95,2025,Qtr 2,April,6,T001808,8.49
Alcoholic,nora.lopez296@icloud.com,D004,Draft Beer Pint,drink,16.98,2,110,117.9,2025,Qtr 2,May,7,T002174,8.49
Alcoholic,nora.lopez296@icloud.com,D004,Draft Beer Pint,drink,8.49,1,98,54.97,2025,Qtr 2,May,17,T002305,8.49
Alcoholic,nora.lopez296@icloud.com,D005,House Wine 6oz,drink,29.97,3,243,203.82,2024,Qtr 4,December,28,T000812,29.97
Alcoholic,nora.lopez296@icloud.com,D005,House Wine 6oz,drink,19.98,2,216,220.86,2025,Qtr 1,February,15,T001259,19.98
Alcoholic,nora.macdonald57@icloud.com,D004,Draft Beer Pint,drink,25.47,3,206,178.84,2024,Qtr 4,November,27,T000337,16.98
Alcoholic,nora.macdonald57@icloud.com,D004,Draft Beer Pint,drink,8.49,1,77,97.43,2024,Qtr 4,December,9,T000532,8.49
Alcoholic,nora.macdonald57@icloud.com,D004,Draft Beer Pint,drink,8.49,1,84,110.7,2025,Qtr 1,January,2,T000877,8.49
Alcoholic,nora.macdonald57@icloud.com,D004,Draft Beer Pint,drink,8.49,1,116,23.48,2025,Qtr 1,March,4,T001424,8.49
Alcoholic,nora.macdonald57@icloud.com,D004,Draft Beer Pint,drink,8.49,1,30,81.73,2025,Qtr 2,April,17,T001928,8.49
Alcoholic,nora.macdonald57@icloud.com,D004,Draft Beer Pint,drink,16.98,2,143,71.44,2025,Qtr 2,May,14,T002259,8.49
Alcoholic,nora.macdonald57@icloud.com,D004,Draft Beer Pint,drink,8.49,1,96,134.86,2025,Qtr 2,June,28,T002854,8.49
Alcoholic,nora.macdonald57@icloud.com,D005,House Wine 6oz,drink,9.99,1,103,89.42,2024,Qtr 4,November,27,T000337,9.99
Alcoholic,nora.macdonald57@icloud.com,D005,House Wine 6oz,drink,9.99,1,77,97.43,2024,Qtr 4,December,9,T000532,9.99
Alcoholic,nora.macdonald57@icloud.com,D005,House Wine 6oz,drink,39.96,4,252,332.1,2025,Qtr 1,January,2,T000877,29.97
Alcoholic,nora.macdonald57@icloud.com,D005,House Wine 6oz,drink,19.98,2,30,81.73,2025,Qtr 2,April,17,T001928,9.99
Alcoholic,nora.martin462@outlook.com,D004,Draft Beer Pint,drink,8.49,1,105,53.95,2024,Qtr 4,December,4,T000454,8.49
Alcoholic,nora.martin462@outlook.com,D004,Draft Beer Pint,drink,16.98,2,168,196.5,2025,Qtr 1,January,25,T001071,16.98
Alcoholic,nora.martin462@outlook.com,D005,House Wine 6oz,drink,9.99,1,84,98.25,2025,Qtr 1,January,25,T001071,9.99
Alcoholic,nora.patel34@outlook.com,D004,Draft Beer Pint,drink,8.49,1,125,133.92,2024,Qtr 4,November,9,T000136,8.49
Alcoholic,nora.patel34@outlook.com,D004,Draft Beer Pint,drink,8.49,1,124,204.17,2024,Qtr 4,November,16,T000227,8.49
Alcoholic,nora.patel34@outlook.com,D004,Draft Beer Pint,drink,8.49,1,57,131.91,2025,Qtr 1,March,28,T001693,8.49
Alcoholic,nora.patel34@outlook.com,D005,House Wine 6oz,drink,9.99,1,125,133.92,2024,Qtr 4,November,9,T000136,9.99
Alcoholic,nora.patel34@outlook.com,D005,House Wine 6oz,drink,19.98,2,125,197.21,2025,Qtr 1,January,18,T001009,9.99
Alcoholic,nora.patel34@outlook.com,D005,House Wine 6oz,drink,9.99,1,103,106.25,2025,Qtr 2,May,18,T002317,9.99
Alcoholic,nora.patel79@yahoo.com,D005,House Wine 6oz,drink,19.98,2,94,201.39,2025,Qtr 3,August,11,T003483,9.99
Alcoholic,nora.smith2@yahoo.com,D004,Draft Beer Pint,drink,16.98,2,79,160.44,2024,Qtr 4,November,2,T000061,8.49
Alcoholic,nora.smith2@yahoo.com,D004,Draft Beer Pint,drink,33.96,4,230,203.84,2025,Qtr 3,August,1,T003336,16.98
Alcoholic,nora.smith2@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,96,206.37,2025,Qtr 3,August,3,T003378,8.49
Alcoholic,nora.smith2@yahoo.com,D005,House Wine 6oz,drink,9.99,1,79,160.44,2024,Qtr 4,November,2,T000061,9.99
Alcoholic,nora.smith2@yahoo.com,D005,House Wine 6oz,drink,29.97,3,288,619.11,2025,Qtr 3,August,3,T003378,29.97
Alcoholic,nora.smith2@yahoo.com,D005,House Wine 6oz,drink,9.99,1,132,139.23,2025,Qtr 3,August,17,T003577,9.99
Alcoholic,nora.thompson365@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,115,147.68,2025,Qtr 2,May,31,T002447,8.49
Alcoholic,nora.thompson365@yahoo.com,D004,Draft Beer Pint,drink,8.49,1,95,81.93,2025,Qtr 3,July,22,T003186,8.49
Alcoholic,nora.thompson365@yahoo.com,D004,Draft Beer Pint,drink,16.98,2,113,109.91,2025,Qtr 3,August,10,T003482,8.49
Alcoholic,nora.thompson365@yahoo.com,D004,Draft Beer Pint,drink,16.98,2,148,151.7,2025,Qtr 3,September,22,T004070,8.49
Alcoholic,nora.thompson365@yahoo.com,D005,House Wine 6oz,drink,9.99,1,116,35.99,2024,Qtr 4,December,6,T000479,9.99
Alcoholic,nora.thompson365@yahoo.com,D005,House Wine 6oz,drink,9.99,1,78,91.45,2025,Qtr 3,July,19,T003133,9.99
Alcoholic,nora.thompson365@yahoo.com,D005,House Wine 6oz,drink,9.99,1,34,13.48,2025,Qtr 3,August,24,T003669,9.99
Alcoholic,nora.zhang360@icloud.com,D004,Draft Beer Pint,drink,16.98,2,113,16.98,2024,Qtr 4,December,3,T000437,8.49
Alcoholic,nora.zhang360@icloud.com,D004,Draft Beer Pint,drink,16.98,2,210,205.78,2024,Qtr 4,December,5,T000464,16.98
Alcoholic,nora.zhang360@icloud.com,D004,Draft Beer Pint,drink,8.49,1,34,66.95,2025,Qtr 1,March,22,T001621,8.49
Alcoholic,nora.zhang360@icloud.com,D004,Draft Beer Pint,drink,8.49,1,118,178.4,2025,Qtr 1,March,23,T001634,8.49
Alcoholic,nora.zhang360@icloud.com,D004,Draft Beer Pint,drink,8.49,1,71,83.54,2025,Qtr 1,March,23,T001642,8.49
Alcoholic,nora.zhang360@icloud.com,D004,Draft Beer Pint,drink,8.49,1,147,168.67,2025,Qtr 2,May,24,T002372,8.49
Alcoholic,nora.zhang360@icloud.com,D005,House Wine 6oz,drink,39.96,4,210,205.78,2024,Qtr 4,December,5,T000464,19.98
Alcoholic,nora.zhang360@icloud.com,D005,House Wine 6oz,drink,9.99,1,34,66.95,2025,Qtr 1,March,22,T001621,9.99
Alcoholic,nora.zhang360@icloud.com,D005,House Wine 6oz,drink,9.99,1,115,71.96,2025,Qtr 2,June,20,T002731,9.99
Alcoholic,oliver.gonzalez236@icloud.com,D004,Draft Beer Pint,drink,8.49,1,112,160.71,2025,Qtr 1,March,16,T001559,8.49
Alcoholic,oliver.gonzalez236@icloud.com,D004,Draft Beer Pint,drink,8.49,1,178,75.93,2025,Qtr 2,April,27,T002044,8.49
Alcoholic,oliver.gonzalez236@icloud.com,D004,Draft Beer Pint,drink,8.49,1,125,105.53,2025,Qtr 3,July,16,T003100,8.49
Alcoholic,oliver.gonzalez236@icloud.com,D004,Draft Beer Pint,drink,8.49,1,139,206.96,2025,Qtr 3,August,14,T003537,8.49
Alcoholic,oliver.gonzalez236@icloud.com,D005,House Wine 6oz,drink,9.99,1,143,83.42,2024,Qtr 4,December,11,T000558,9.99
Alcoholic,oliver.gonzalez236@icloud.com,D005,House Wine 6oz,drink,29.97,3,139,206.96,2025,Qtr 3,August,14,T003537,9.99
Alcoholic,oliver.kowalski251@outlook.com,D004,Draft Beer Pint,drink,8.49,1,66,104.45,2025,Qtr 1,January,28,T001094,8.49
Alcoholic,oliver.kowalski251@outlook.com,D004,Draft Beer Pint,drink,8.49,1,135,144.93,2025,Qtr 2,April,20,T001972,8.49
Alcoholic,oliver.kowalski251@outlook.com,D004,Draft Beer Pint,drink,8.49,1,85,240.82,2025,Qtr 2,April,28,T002056,8.49
Alcoholic,oliver.kowalski251@outlook.com,D004,Draft Beer Pint,drink,8.49,1,130,226.86,2025,Qtr 2,April,30,T002087,8.49
Alcoholic,oliver.kowalski251@outlook.com,D004,Draft Beer Pint,drink,8.49,1,175,222.4,2025,Qtr 3,July,1,T002902,8.49
Alcoholic,oliver.kowalski251@outlook.com,D004,Draft Beer Pint,drink,16.98,2,94,434.64,2025,Qtr 3,July,8,T002996,16.98
Alcoholic,oliver.kowalski251@outlook.com,D005,House Wine 6oz,drink,9.99,1,135,144.93,2025,Qtr 2,April,20,T001972,9.99
Alcoholic,oliver.kowalski251@outlook.com,D005,House Wine 6oz,drink,29.97,3,170,481.64,2025,Qtr 2,April,28,T002056,19.98
Alcoholic,oliver.kowalski251@outlook.com,D005,House Wine 6oz,drink,9.99,1,130,226.86,2025,Qtr 2,April,30,T002087,9.99
