transaction_id,total_bill_amount,email,transaction_date,quantity,time_spent_min,name,phone,loyalty_enrolled,loyalty_id,tier,points_earned,gender,age,birthday,occupation
T002077,116.13,jack.anderson427@hotmail.com,29-Apr-25,10,132,Jack Anderson,1-416-646-253,N,,,,,,,
T002118,121,noah.chen294@gmail.com,3-May-25,10,42,Noah Chen,1-905-579-9162,N,,,,,,,
T002161,91.41,jackson.thompson161@icloud.com,6-May-25,10,91,Jackson Thompson,1-365-571-5885,N,,,,,,,
T002226,89.44,aiden.lam185@hotmail.com,11-May-25,10,129,Aiden Lam,1-365-193-6905,N,,,,,,,
T002242,73.3,mia.nowak60@icloud.com,13-May-25,10,34,Mia Nowak,1-289-634-3432,N,,,,,,,
T002276,92.43,mia.nowak60@icloud.com,16-May-25,10,131,Mia Nowak,1-289-634-3432,N,,,,,,,
T002287,82.21,owen.lin63@outlook.com,17-May-25,10,163,Owen Lin,1-437-722-1115,N,,,,,,,
T002320,108.81,nora.lopez296@icloud.com,19-May-25,10,85,Nora Lopez,1-416-735-1988,N,,,,,,,
T002398,130.9,james.lam438@icloud.com,26-May-25,10,65,James Lam,1-416-370-2160,N,,,,,,,
T002445,97.4,avery.wilson142@gmail.com,31-May-25,10,126,Avery Wilson,1-437-219-6472,N,,,,,,,
T002449,119.43,emily.huang297@outlook.com,31-May-25,10,97,Emily Huang,1-647-402-2509,N,,,,,,,
T002454,105.32,owen.wang410@outlook.com,1-Jun-25,10,68,Owen Wang,1-437-843-2674,N,,,,,,,
T002576,81.73,aria.gonzalez193@hotmail.com,9-Jun-25,10,88,Aria Gonzalez,1-365-545-6227,N,,,,,,,
T002635,142.91,aiden.gonzalez136@yahoo.com,14-Jun-25,10,142,Aiden Gonzalez,1-905-677-2297,N,,,,,,,
T002637,104.91,michael.martinez356@hotmail.com,14-Jun-25,10,89,Michael Martinez,1-647-450-4390,N,,,,,,,
T002649,123.72,leo.huang250@gmail.com,14-Jun-25,10,131,Leo Huang,1-365-424-7628,N,,,,,,,
T002685,86.92,camila.chen115@gmail.com,16-Jun-25,10,118,Camila Chen,1-647-279-3116,N,,,,,,,
T002699,161.42,owen.wang410@outlook.com,17-Jun-25,10,132,Owen Wang,1-437-843-2674,N,,,,,,,
T002705,143.42,matthew.ivanov407@icloud.com,18-Jun-25,10,62,Matthew Ivanov,1-905-305-2873,N,,,,,,,
T002739,122.43,charlotte.thompson492@icloud.com,20-Jun-25,10,141,Charlotte Thompson,1-289-461-3412,N,,,,,,,
T002782,83.2,aiden.gonzalez136@yahoo.com,23-Jun-25,10,106,Aiden Gonzalez,1-905-677-2297,N,,,,,,,
T003026,66.7,sofia.su390@outlook.com,11-Jul-25,10,88,Sofia Su,1-437-913-7762,N,,,,,,,
T003065,77.91,benjamin.lopez376@yahoo.com,13-Jul-25,10,72,Benjamin Lopez,1-647-632-9645,N,,,,,,,
T003086,103.21,harper.martinez292@yahoo.com,15-Jul-25,10,136,Harper Martinez,1-905-185-6879,N,,,,,,,
T003114,96.91,riley.park490@hotmail.com,17-Jul-25,10,81,Riley Park,1-437-498-9271,N,,,,,,,
T003319,131.42,sophia.nguyen104@outlook.com,30-Jul-25,10,117,Sophia Nguyen,1-647-752-9957,N,,,,,,,
T003341,148.92,sebastian.su213@yahoo.com,1-Aug-25,10,150,Sebastian Su,1-905-593-7477,N,,,,,,,
T003398,158.94,owen.wang410@outlook.com,4-Aug-25,10,70,Owen Wang,1-437-843-2674,N,,,,,,,
T003413,132.22,samuel.lopez91@icloud.com,5-Aug-25,10,67,Samuel Lopez,1-437-642-8134,N,,,,,,,
T003490,125.21,benjamin.patel42@outlook.com,11-Aug-25,10,53,Benjamin Patel,1-647-810-9674,N,,,,,,,
T003521,107.42,michael.kim237@outlook.com,13-Aug-25,10,126,Michael Kim,1-905-102-7562,N,,,,,,,
T003527,86.32,sophia.chan181@outlook.com,14-Aug-25,10,128,Sophia Chan,1-905-397-2163,N,,,,,,,
T003539,127.33,ella.tremblay402@icloud.com,14-Aug-25,10,115,Ella Tremblay,1-647-21-9550,N,,,,,,,
T003551,103.2,layla.lin370@yahoo.com,15-Aug-25,10,78,Layla Lin,1-365-635-7660,N,,,,,,,
T003568,81.51,mila.singh382@hotmail.com,16-Aug-25,10,88,Mila Singh,1-905-443-3107,N,,,,,,,
T003766,70.7,lucas.ivanov44@yahoo.com,29-Aug-25,10,102,Lucas Ivanov,1-647-864-5911,N,,,,,,,
T003767,119.92,jack.brown341@yahoo.com,29-Aug-25,10,112,Jack Brown,1-647-717-5136,N,,,,,,,
T003772,188.43,zoey.white80@hotmail.com,30-Aug-25,10,124,Zoey White,1-365-274-4441,N,,,,,,,
T003814,120.92,elijah.wang23@icloud.com,31-Aug-25,10,102,Elijah Wang,1-416-705-5819,N,,,,,,,
T003819,100.7,noah.li458@outlook.com,1-Sep-25,10,88,Noah Li,1-289-276-5354,N,,,,,,,
T003865,113.92,sofia.su390@outlook.com,4-Sep-25,10,121,Sofia Su,1-437-913-7762,N,,,,,,,
T003869,107.92,john.li445@outlook.com,4-Sep-25,10,113,John Li,1-437-652-1011,N,,,,,,,
T004039,85.93,sofia.thompson155@icloud.com,20-Sep-25,10,44,Sofia Thompson,1-437-362-1743,N,,,,,,,
T004095,139.4,ethan.lopez167@hotmail.com,24-Sep-25,10,107,Ethan Lopez,1-647-751-2141,N,,,,,,,
T004105,126.04,aria.garcia364@icloud.com,24-Sep-25,10,120,Aria Garcia,1-905-466-2332,N,,,,,,,
T004156,151.43,mia.nowak60@icloud.com,28-Sep-25,10,46,Mia Nowak,1-289-634-3432,N,,,,,,,
T004189,127.22,alexander.taylor405@gmail.com,2-Oct-25,10,87,Alexander Taylor,1-647-596-8619,N,,,,,,,
T004192,123.91,charlotte.lam401@hotmail.com,2-Oct-25,10,119,Charlotte Lam,1-647-564-2151,N,,,,,,,
T004203,134.94,madison.roy419@icloud.com,2-Oct-25,10,80,Madison Roy,1-437-315-2572,N,,,,,,,
T004254,126.92,elijah.wang23@icloud.com,6-Oct-25,10,100,Elijah Wang,1-416-705-5819,N,,,,,,,
T004272,92.24,lily.zhang158@outlook.com,8-Oct-25,10,124,Lily Zhang,1-647-796-7512,N,,,,,,,
T004346,102.41,james.kowalski157@yahoo.com,14-Oct-25,10,79,James Kowalski,1-365-406-8330,N,,,,,,,
T004363,126.7,isabella.white72@outlook.com,17-Oct-25,10,55,Isabella White,1-647-13-7521,N,,,,,,,
T004390,170.73,michael.kim237@outlook.com,19-Oct-25,10,71,Michael Kim,1-905-102-7562,N,,,,,,,
T004421,100.92,ella.chen256@outlook.com,22-Oct-25,10,97,Ella Chen,1-905-930-7774,N,,,,,,,
T004428,126.41,amelia.rodriguez86@icloud.com,23-Oct-25,10,85,Amelia Rodriguez,1-365-303-6596,N,,,,,,,
T004469,98.02,victoria.smith82@outlook.com,26-Oct-25,10,124,Victoria Smith,1-365-259-4153,N,,,,,,,
T000015,107.42,aria.gonzalez193@hotmail.com,29-Oct-24,8,127,Aria Gonzalez,1-365-545-6227,N,,,,,,,
T000054,59.92,carter.patel6@yahoo.com,2-Nov-24,8,40,Carter Patel,1-905-396-5687,N,,,,,,,
T000104,72.44,lucas.ivanov44@yahoo.com,6-Nov-24,8,120,Lucas Ivanov,1-647-864-5911,N,,,,,,,
T000135,76.03,madison.roy419@icloud.com,9-Nov-24,8,50,Madison Roy,1-437-315-2572,N,,,,,,,
T000154,109.93,michael.martinez356@hotmail.com,10-Nov-24,8,90,Michael Martinez,1-647-450-4390,N,,,,,,,
T000253,86.45,benjamin.thompson245@outlook.com,19-Nov-24,8,112,Benjamin Thompson,1-416-213-1355,N,,,,,,,
T000394,114.44,elijah.singh52@hotmail.com,1-Dec-24,8,47,Elijah Singh,1-437-237-3782,N,,,,,,,
T000434,91.42,victoria.lee138@icloud.com,3-Dec-24,8,129,Victoria Lee,1-647-804-3975,N,,,,,,,
T000444,151.94,alexander.patel159@hotmail.com,4-Dec-24,8,104,Alexander Patel,1-416-354-9180,N,,,,,,,
T000599,80.23,jack.khan166@hotmail.com,14-Dec-24,8,161,Jack Khan,1-416-614-4318,N,,,,,,,
T000602,109.23,samuel.martinez420@icloud.com,14-Dec-24,8,134,Samuel Martinez,1-905-779-4450,N,,,,,,,
T000662,67.44,jacob.chow45@icloud.com,18-Dec-24,8,35,Jacob Chow,1-289-374-8849,N,,,,,,,
T000671,63.43,samuel.martinez150@outlook.com,18-Dec-24,8,128,Samuel Martinez,1-647-449-5870,N,,,,,,,
T000747,110.44,ethan.anderson232@hotmail.com,24-Dec-24,8,81,Ethan Anderson,1-437-264-5238,N,,,,,,,
T000751,96.25,madison.roy419@icloud.com,24-Dec-24,8,66,Madison Roy,1-437-315-2572,N,,,,,,,
T000768,95.23,mila.patel210@icloud.com,25-Dec-24,8,88,Mila Patel,1-365-295-7353,N,,,,,,,
T000780,92.94,emily.huang297@outlook.com,26-Dec-24,8,152,Emily Huang,1-647-402-2509,N,,,,,,,
T000806,88.93,oliver.martinez342@outlook.com,28-Dec-24,8,48,Oliver Martinez,1-289-650-1801,N,,,,,,,
T000976,109.43,logan.wilson333@yahoo.com,15-Jan-25,8,185,Logan Wilson,1-437-284-8354,N,,,,,,,
T000981,118.73,aiden.gonzalez136@yahoo.com,15-Jan-25,8,80,Aiden Gonzalez,1-905-677-2297,N,,,,,,,
T001006,104.43,chloe.chen344@icloud.com,18-Jan-25,8,125,Chloe Chen,1-289-748-5627,N,,,,,,,
T001029,75.45,samuel.park304@yahoo.com,20-Jan-25,8,111,Samuel Park,1-905-435-1486,N,,,,,,,
T001136,104.04,ethan.macdonald77@hotmail.com,2-Feb-25,8,211,Ethan MacDonald,1-289-808-4056,N,,,,,,,
T001231,76.73,scarlett.chan494@outlook.com,10-Feb-25,8,30,Scarlett Chan,1-905-847-6873,N,,,,,,,
T001260,50.03,jack.liu119@gmail.com,15-Feb-25,8,81,Jack Liu,1-416-297-7214,N,,,,,,,
T001317,115.46,wyatt.li279@yahoo.com,22-Feb-25,8,101,Wyatt Li,1-905-399-7757,N,,,,,,,
T001451,60.44,hannah.nowak22@outlook.com,7-Mar-25,8,89,Hannah Nowak,1-905-677-6412,N,,,,,,,
T001510,83.24,victoria.nowak99@outlook.com,12-Mar-25,8,127,Victoria Nowak,1-365-419-3408,N,,,,,,,
T001617,89.94,benjamin.thompson245@outlook.com,21-Mar-25,8,83,Benjamin Thompson,1-416-213-1355,N,,,,,,,
T001640,112.96,layla.nguyen320@yahoo.com,23-Mar-25,8,126,Layla Nguyen,1-437-948-2461,N,,,,,,,
T001642,83.54,nora.zhang360@icloud.com,23-Mar-25,8,71,Nora Zhang,1-289-318-4874,N,,,,,,,
T001655,114.94,jack.wilson218@outlook.com,24-Mar-25,8,94,Jack Wilson,1-905-426-2809,N,,,,,,,
T001662,73.42,noah.chen294@gmail.com,25-Mar-25,8,189,Noah Chen,1-905-579-9162,N,,,,,,,
T001709,94.02,jacob.li446@hotmail.com,29-Mar-25,8,114,Jacob Li,1-437-743-1909,N,,,,,,,
T001745,92.92,riley.thompson188@icloud.com,31-Mar-25,8,103,Riley Thompson,1-905-283-7670,N,,,,,,,
T001746,102.42,ava.smith409@gmail.com,1-Apr-25,8,100,Ava Smith,1-289-553-2841,N,,,,,,,
T001752,114.96,mia.ivanov452@outlook.com,1-Apr-25,8,62,Mia Ivanov,1-416-121-7007,N,,,,,,,
T001761,123.44,madison.white459@icloud.com,2-Apr-25,8,82,Madison White,1-437-361-5081,N,,,,,,,
T001817,39.52,michael.martinez356@hotmail.com,6-Apr-25,8,68,Michael Martinez,1-647-450-4390,N,,,,,,,
T001916,90.93,william.macdonald386@gmail.com,16-Apr-25,8,79,William MacDonald,1-416-535-277,N,,,,,,,
T001918,100.93,jack.brown341@yahoo.com,16-Apr-25,8,81,Jack Brown,1-647-717-5136,N,,,,,,,
T001958,69.05,alexander.martinez100@hotmail.com,20-Apr-25,8,147,Alexander Martinez,1-437-679-4714,N,,,,,,,
T001986,95.77,jack.wilson218@outlook.com,22-Apr-25,8,86,Jack Wilson,1-905-426-2809,N,,,,,,,
T002069,112.93,aria.garcia13@hotmail.com,28-Apr-25,8,129,Aria Garcia,1-416-139-8225,N,,,,,,,
T002149,62.22,victoria.nowak99@outlook.com,5-May-25,8,93,Victoria Nowak,1-365-419-3408,N,,,,,,,
T002158,72.03,jack.roy278@hotmail.com,5-May-25,8,118,Jack Roy,1-437-730-4327,N,,,,,,,
T002167,83.03,victoria.lee138@icloud.com,6-May-25,8,93,Victoria Lee,1-647-804-3975,N,,,,,,,
T002190,104.44,elijah.singh52@hotmail.com,9-May-25,8,135,Elijah Singh,1-437-237-3782,N,,,,,,,
T002245,100.23,james.lam438@icloud.com,13-May-25,8,82,James Lam,1-416-370-2160,N,,,,,,,
T002321,111.73,sofia.su390@outlook.com,19-May-25,8,138,Sofia Su,1-437-913-7762,N,,,,,,,
T002345,88.52,wyatt.brown357@gmail.com,22-May-25,8,90,Wyatt Brown,1-905-450-663,N,,,,,,,
T002350,79.53,riley.park490@hotmail.com,22-May-25,8,70,Riley Park,1-437-498-9271,N,,,,,,,
T002351,85.42,mia.lee54@gmail.com,22-May-25,8,129,Mia Lee,1-289-116-5267,N,,,,,,,
T002444,31.42,matthew.kim255@hotmail.com,31-May-25,8,71,Matthew Kim,1-647-524-4680,N,,,,,,,
T002463,113.94,madison.park207@hotmail.com,1-Jun-25,8,95,Madison Park,1-289-532-3043,N,,,,,,,
T002571,124.43,chloe.thompson200@yahoo.com,9-Jun-25,8,84,Chloe Thompson,1-416-794-7432,N,,,,,,,
T002688,115.92,riley.park490@hotmail.com,16-Jun-25,8,62,Riley Park,1-437-498-9271,N,,,,,,,
T002702,107.43,jack.wilson218@outlook.com,17-Jun-25,8,91,Jack Wilson,1-905-426-2809,N,,,,,,,
T002706,84.23,ella.khan39@hotmail.com,18-Jun-25,8,60,Ella Khan,1-437-421-4969,N,,,,,,,
T002732,94.43,sophia.white264@hotmail.com,20-Jun-25,8,119,Sophia White,1-289-680-1753,N,,,,,,,
T002786,105.43,victoria.smith82@outlook.com,23-Jun-25,8,37,Victoria Smith,1-365-259-4153,N,,,,,,,
T002801,132.46,michael.kim237@outlook.com,24-Jun-25,8,139,Michael Kim,1-905-102-7562,N,,,,,,,
T002830,80.94,layla.garcia440@hotmail.com,27-Jun-25,8,93,Layla Garcia,1-905-952-4961,N,,,,,,,
T002857,126.93,ella.chen256@outlook.com,28-Jun-25,8,127,Ella Chen,1-905-930-7774,N,,,,,,,
T002880,76.44,henry.chow299@outlook.com,29-Jun-25,8,105,Henry Chow,1-416-393-1311,N,,,,,,,
T002978,65.42,victoria.smith82@outlook.com,7-Jul-25,8,87,Victoria Smith,1-365-259-4153,N,,,,,,,
T003023,121.44,ethan.anderson232@hotmail.com,10-Jul-25,8,71,Ethan Anderson,1-437-264-5238,N,,,,,,,
T003053,139.45,sofia.su390@outlook.com,12-Jul-25,8,123,Sofia Su,1-437-913-7762,N,,,,,,,
T003159,71.93,alexander.taylor405@gmail.com,20-Jul-25,8,47,Alexander Taylor,1-647-596-8619,N,,,,,,,
T003190,82.42,benjamin.lopez376@yahoo.com,22-Jul-25,8,112,Benjamin Lopez,1-647-632-9645,N,,,,,,,
T003213,84.45,elijah.wang23@icloud.com,23-Jul-25,8,60,Elijah Wang,1-416-705-5819,N,,,,,,,
T003275,73.43,oliver.kowalski251@outlook.com,27-Jul-25,8,77,Oliver Kowalski,1-437-808-1827,N,,,,,,,
T003290,134.95,sofia.liu117@gmail.com,28-Jul-25,8,101,Sofia Liu,1-416-170-446,N,,,,,,,
T003323,173.44,jack.anderson427@hotmail.com,30-Jul-25,8,121,Jack Anderson,1-416-646-253,N,,,,,,,
T003331,191.44,abigail.thompson339@gmail.com,31-Jul-25,8,97,Abigail Thompson,1-905-530-945,N,,,,,,,
T003348,121.73,aiden.park48@outlook.com,2-Aug-25,8,103,Aiden Park,1-289-408-3790,N,,,,,,,
T003371,114.45,benjamin.thompson245@outlook.com,3-Aug-25,8,86,Benjamin Thompson,1-416-213-1355,N,,,,,,,
T003415,100.94,scarlett.chan494@outlook.com,6-Aug-25,8,56,Scarlett Chan,1-905-847-6873,N,,,,,,,
T003473,58.43,jacob.patel20@gmail.com,10-Aug-25,8,95,Jacob Patel,1-905-880-6500,N,,,,,,,
T003530,145.45,samuel.wong41@icloud.com,14-Aug-25,8,125,Samuel Wong,1-905-797-6266,N,,,,,,,
T003550,126.47,owen.chan300@outlook.com,15-Aug-25,8,76,Owen Chan,1-647-758-6368,N,,,,,,,
T003580,107.45,carter.patel6@yahoo.com,17-Aug-25,8,121,Carter Patel,1-905-396-5687,N,,,,,,,
T003743,80.44,samuel.martinez150@outlook.com,28-Aug-25,8,76,Samuel Martinez,1-647-449-5870,N,,,,,,,
T003780,102.43,sofia.thompson155@icloud.com,30-Aug-25,8,121,Sofia Thompson,1-437-362-1743,N,,,,,,,
T003798,103.96,matthew.martin413@yahoo.com,31-Aug-25,8,102,Matthew Martin,1-905-900-1940,N,,,,,,,
T003827,111.96,benjamin.lam53@gmail.com,1-Sep-25,8,174,Benjamin Lam,1-365-593-6767,N,,,,,,,
T003833,117.24,ava.smith409@gmail.com,2-Sep-25,8,115,Ava Smith,1-289-553-2841,N,,,,,,,
T003859,103.75,aiden.lam185@hotmail.com,4-Sep-25,8,104,Aiden Lam,1-365-193-6905,N,,,,,,,
T003910,136.45,james.white116@gmail.com,7-Sep-25,8,124,James White,1-416-724-3377,N,,,,,,,
T003973,60.72,riley.taylor465@yahoo.com,13-Sep-25,8,109,Riley Taylor,1-647-556-5599,N,,,,,,,
T003993,60.73,logan.wilson333@yahoo.com,15-Sep-25,8,132,Logan Wilson,1-437-284-8354,N,,,,,,,
T004023,119.43,alexander.patel159@hotmail.com,18-Sep-25,8,129,Alexander Patel,1-416-354-9180,N,,,,,,,
T004026,88.43,sophia.park387@icloud.com,19-Sep-25,8,121,Sophia Park,1-647-128-1178,N,,,,,,,
T004054,81.52,sophia.park387@icloud.com,21-Sep-25,8,94,Sophia Park,1-647-128-1178,N,,,,,,,
T004128,120.94,jacob.li446@hotmail.com,27-Sep-25,8,63,Jacob Li,1-437-743-1909,N,,,,,,,
T004131,101.92,matthew.kim255@hotmail.com,27-Sep-25,8,164,Matthew Kim,1-647-524-4680,N,,,,,,,
T004241,86.94,jack.khan166@hotmail.com,5-Oct-25,8,63,Jack Khan,1-416-614-4318,N,,,,,,,
T004266,96.94,mila.taylor12@outlook.com,7-Oct-25,8,135,Mila Taylor,1-365-513-1999,N,,,,,,,
T004303,104.94,ella.tremblay402@icloud.com,11-Oct-25,8,112,Ella Tremblay,1-647-21-9550,N,,,,,,,
T004350,105.44,amelia.rodriguez86@icloud.com,15-Oct-25,8,69,Amelia Rodriguez,1-365-303-6596,N,,,,,,,
T004379,74.93,owen.brown121@hotmail.com,18-Oct-25,8,87,Owen Brown,1-416-855-7410,N,,,,,,,
T004449,97.93,mason.macdonald0@gmail.com,25-Oct-25,8,150,Mason MacDonald,1-365-227-6804,N,,,,,,,
T004464,80.95,henry.chow299@outlook.com,26-Oct-25,8,104,Henry Chow,1-416-393-1311,N,,,,,,,
T004477,157.75,wyatt.brown357@gmail.com,27-Oct-25,8,46,Wyatt Brown,1-905-450-663,N,,,,,,,
T000059,157.42,jack.roy278@hotmail.com,2-Nov-24,11,80,Jack Roy,1-437-730-4327,N,,,,,,,
T000257,104.9,mia.lam18@hotmail.com,20-Nov-24,11,132,Mia Lam,1-647-630-4806,N,,,,,,,
T000339,132.41,charlotte.lam401@hotmail.com,27-Nov-24,11,67,Charlotte Lam,1-647-564-2151,N,,,,,,,
T000417,133.44,mia.nowak60@icloud.com,2-Dec-24,11,72,Mia Nowak,1-289-634-3432,N,,,,,,,
T000460,118.5,lucas.ivanov44@yahoo.com,4-Dec-24,11,120,Lucas Ivanov,1-647-864-5911,N,,,,,,,
T000464,102.89,nora.zhang360@icloud.com,5-Dec-24,11,105,Nora Zhang,1-289-318-4874,N,,,,,,,
T000494,93.81,owen.wang410@outlook.com,7-Dec-24,11,81,Owen Wang,1-437-843-2674,N,,,,,,,
T000496,139.41,wyatt.brown357@gmail.com,7-Dec-24,11,140,Wyatt Brown,1-905-450-663,N,,,,,,,
T000512,169.41,noah.li458@outlook.com,8-Dec-24,11,162,Noah Li,1-289-276-5354,N,,,,,,,
T000526,113.41,jack.khan166@hotmail.com,9-Dec-24,11,139,Jack Khan,1-416-614-4318,N,,,,,,,
T000629,103.42,william.macdonald386@gmail.com,15-Dec-24,11,130,William MacDonald,1-416-535-277,N,,,,,,,
T000652,158.03,camila.singh467@outlook.com,17-Dec-24,11,75,Camila Singh,1-905-437-9559,N,,,,,,,
T000658,107.71,david.kim222@gmail.com,17-Dec-24,11,110,David Kim,1-437-128-3837,N,,,,,,,
T000716,121.2,jacob.li446@hotmail.com,22-Dec-24,11,52,Jacob Li,1-437-743-1909,N,,,,,,,
T000762,104.89,aiden.macdonald433@outlook.com,25-Dec-24,11,153,Aiden MacDonald,1-365-915-6173,N,,,,,,,
T000785,156.94,isabella.white72@outlook.com,27-Dec-24,11,104,Isabella White,1-647-13-7521,N,,,,,,,
T000822,135.91,ethan.anderson232@hotmail.com,29-Dec-24,11,130,Ethan Anderson,1-437-264-5238,N,,,,,,,
T000857,103.41,elijah.lam319@outlook.com,31-Dec-24,11,127,Elijah Lam,1-437-83-2460,N,,,,,,,
T000913,125.43,owen.brown121@hotmail.com,6-Jan-25,11,120,Owen Brown,1-416-855-7410,N,,,,,,,
T000928,106.72,madison.roy419@icloud.com,8-Jan-25,11,113,Madison Roy,1-437-315-2572,N,,,,,,,
T000937,76.79,mila.singh382@hotmail.com,10-Jan-25,11,129,Mila Singh,1-905-443-3107,N,,,,,,,
T000939,190.43,evelyn.white385@outlook.com,10-Jan-25,11,116,Evelyn White,1-365-898-6908,N,,,,,,,
T001076,154.43,amelia.liu131@yahoo.com,25-Jan-25,11,87,Amelia Liu,1-437-69-3661,N,,,,,,,
T001132,103.51,michael.taylor19@gmail.com,1-Feb-25,11,103,Michael Taylor,1-905-781-1511,N,,,,,,,
T001204,114.7,mia.lee54@gmail.com,8-Feb-25,11,72,Mia Lee,1-289-116-5267,N,,,,,,,
T001360,159.91,samuel.lopez91@icloud.com,26-Feb-25,11,79,Samuel Lopez,1-437-642-8134,N,,,,,,,
T001476,122.69,madison.white459@icloud.com,9-Mar-25,11,126,Madison White,1-437-361-5081,N,,,,,,,
T001548,156.43,sofia.liu117@gmail.com,15-Mar-25,11,125,Sofia Liu,1-416-170-446,N,,,,,,,
T001620,104.93,victoria.smith82@outlook.com,22-Mar-25,11,114,Victoria Smith,1-365-259-4153,N,,,,,,,
T001677,120.02,emily.lee345@icloud.com,26-Mar-25,11,72,Emily Lee,1-647-789-3415,N,,,,,,,
T001762,129.41,samuel.lopez91@icloud.com,3-Apr-25,11,66,Samuel Lopez,1-437-642-8134,N,,,,,,,
T001789,138.4,chloe.li177@hotmail.com,5-Apr-25,11,87,Chloe Li,1-647-825-7144,N,,,,,,,
T001793,102.41,matthew.thompson330@gmail.com,5-Apr-25,11,126,Matthew Thompson,1-365-429-4759,N,,,,,,,
T001930,139.43,benjamin.thompson245@outlook.com,17-Apr-25,11,85,Benjamin Thompson,1-416-213-1355,N,,,,,,,
T001943,118.19,aiden.martinez228@gmail.com,18-Apr-25,11,79,Aiden Martinez,1-365-999-5131,N,,,,,,,
T001976,108.91,john.nguyen261@hotmail.com,21-Apr-25,11,149,John Nguyen,1-365-200-5540,N,,,,,,,
T002019,164.72,owen.chan300@outlook.com,25-Apr-25,11,148,Owen Chan,1-647-758-6368,N,,,,,,,
T002061,140.91,jack.anderson427@hotmail.com,28-Apr-25,11,118,Jack Anderson,1-416-646-253,N,,,,,,,
T002070,190.93,alexander.taylor405@gmail.com,29-Apr-25,11,50,Alexander Taylor,1-647-596-8619,N,,,,,,,
T002101,136.93,aiden.lam185@hotmail.com,1-May-25,11,139,Aiden Lam,1-365-193-6905,N,,,,,,,
T002171,107.91,aiden.lam185@hotmail.com,6-May-25,11,51,Aiden Lam,1-365-193-6905,N,,,,,,,
T002174,117.9,nora.lopez296@icloud.com,7-May-25,11,110,Nora Lopez,1-416-735-1988,N,,,,,,,
T002185,120.92,mila.patel210@icloud.com,8-May-25,11,111,Mila Patel,1-365-295-7353,N,,,,,,,
T002218,87.21,madison.roy419@icloud.com,11-May-25,11,108,Madison Roy,1-437-315-2572,N,,,,,,,
T002222,111.2,benjamin.thompson245@outlook.com,11-May-25,11,139,Benjamin Thompson,1-416-213-1355,N,,,,,,,
T002333,117.9,nora.smith2@yahoo.com,20-May-25,11,81,Nora Smith,1-365-422-7133,N,,,,,,,
T002441,150.42,john.gonzalez429@outlook.com,31-May-25,11,125,John Gonzalez,1-905-211-5202,N,,,,,,,
T002453,123.19,victoria.anderson404@icloud.com,1-Jun-25,11,131,Victoria Anderson,1-365-516-9503,N,,,,,,,
T002550,163.92,alexander.patel159@hotmail.com,8-Jun-25,11,100,Alexander Patel,1-416-354-9180,N,,,,,,,
T002625,98.31,jack.khan166@hotmail.com,13-Jun-25,11,110,Jack Khan,1-416-614-4318,N,,,,,,,
T002643,103,harper.martinez292@yahoo.com,14-Jun-25,11,114,Harper Martinez,1-905-185-6879,N,,,,,,,
T002714,125.92,abigail.thompson339@gmail.com,18-Jun-25,11,95,Abigail Thompson,1-905-530-945,N,,,,,,,
T002817,125.93,avery.wilson142@gmail.com,25-Jun-25,11,97,Avery Wilson,1-437-219-6472,N,,,,,,,
T002831,115.4,madison.white459@icloud.com,27-Jun-25,11,117,Madison White,1-437-361-5081,N,,,,,,,
T003029,151.9,daniel.gonzalez328@icloud.com,11-Jul-25,11,69,Daniel Gonzalez,1-365-526-4323,N,,,,,,,
T003253,177.92,jack.anderson427@hotmail.com,26-Jul-25,11,94,Jack Anderson,1-416-646-253,N,,,,,,,
T003335,117.72,riley.khan497@outlook.com,1-Aug-25,11,81,Riley Khan,1-905-129-6946,N,,,,,,,
T003372,144.73,ethan.anderson232@hotmail.com,3-Aug-25,11,68,Ethan Anderson,1-437-264-5238,N,,,,,,,
T003429,143.4,evelyn.white385@outlook.com,7-Aug-25,11,47,Evelyn White,1-365-898-6908,N,,,,,,,
T003466,141.89,riley.thompson188@icloud.com,10-Aug-25,11,140,Riley Thompson,1-905-283-7670,N,,,,,,,
T003469,122.29,david.kim222@gmail.com,10-Aug-25,11,93,David Kim,1-437-128-3837,N,,,,,,,
T003544,107.91,benjamin.patel42@outlook.com,15-Aug-25,11,85,Benjamin Patel,1-647-810-9674,N,,,,,,,
T003574,136.71,david.kim222@gmail.com,17-Aug-25,11,134,David Kim,1-437-128-3837,N,,,,,,,
T003680,121.5,mia.lam18@hotmail.com,24-Aug-25,11,48,Mia Lam,1-647-630-4806,N,,,,,,,
T003707,155.41,sebastian.su213@yahoo.com,25-Aug-25,11,93,Sebastian Su,1-905-593-7477,N,,,,,,,
T003836,113.91,mia.lin430@hotmail.com,2-Sep-25,11,127,Mia Lin,1-905-187-4041,N,,,,,,,
T003885,132.51,jackson.liu3@outlook.com,5-Sep-25,11,141,Jackson Liu,1-416-759-3586,N,,,,,,,
T003962,178.3,jacob.johnson214@outlook.com,12-Sep-25,11,109,Jacob Johnson,1-647-151-8995,N,,,,,,,
T004062,158.42,nora.smith2@yahoo.com,21-Sep-25,11,52,Nora Smith,1-365-422-7133,N,,,,,,,
T004064,112.19,john.white173@yahoo.com,21-Sep-25,11,114,John White,1-289-550-1344,N,,,,,,,
T004067,98.69,matthew.white381@gmail.com,21-Sep-25,11,138,Matthew White,1-905-700-1208,N,,,,,,,
